UserID,Gender,Age,FavoriteMusicType,WeeklyListeningHours,PaidSubscription,ListeningPlatform,Country,SubscriptionType,GenrePreferenceLevel,DeviceType,ListeningTimeOfDay,NumberOfPlaylists
4823,Male,18,K-Pop,15,No,YouTube Music,Japan,Student,Medium,Tablet,Afternoon,61
4824,Female,21,K-Pop,26,Yes,Spotify,France,Student,High,Mobile,Night,53
4825,Female,18,EDM,28,Yes,YouTube Music,Japan,Student,Low,PC,Afternoon,34
4826,Male,27,Pop,11,Yes,Spotify,Brazil,Premium,Low,PC,Morning,29
4827,Male,28,Chill,21,No,QQ Music,Korea,Student,High,Tablet,Morning,38
4828,Male,23,Pop,30,Yes,Spotify,Brazil,Family,High,Tablet,Night,4
4829,Male,18,J-Pop,15,Yes,NetEase Cloud,USA,Premium,Low,Smart Speaker,Night,18
4830,Male,19,EDM,30,Yes,Spotify,Brazil,Student,Medium,Mobile,Night,45
4831,Male,37,Oldies,5,Yes,Apple Music,Brazil,Student,Low,Mobile,Morning,15
4832,Male,27,Chill,20,No,NetEase Cloud,Australia,Free,Medium,Smart Speaker,Night,4
4833,Male,31,Jazz,20,Yes,YouTube Music,Japan,Premium,Low,Tablet,Afternoon,23
4834,Female,18,Pop,28,Yes,Spotify,USA,Student,Medium,Mobile,Morning,61
4835,Male,29,EDM,11,Yes,Spotify,France,Premium,Low,Tablet,Night,97
4836,Female,20,Rock,14,Yes,Spotify,India,Premium,High,Tablet,Morning,25
4837,Male,25,K-Pop,21,Yes,Apple Music,Australia,Family,Low,Mobile,Afternoon,64
4838,Female,21,K-Pop,22,No,QQ Music,China,Student,High,Mobile,Morning,36
4839,Male,35,Rock,9,Yes,QQ Music,UK,Family,Medium,Smart Speaker,Evening,48
4840,Female,23,J-Pop,28,Yes,NetEase Cloud,Japan,Student,Medium,Smart Speaker,Afternoon,74
4841,Male,41,Traditional,14,Yes,NetEase Cloud,India,Premium,Low,Tablet,Morning,37
4842,Male,41,Traditional,7,Yes,Apple Music,Brazil,Premium,High,Tablet,Afternoon,16
4843,Female,18,J-Pop,24,No,Apple Music,India,Premium,High,PC,Evening,69
4844,Female,24,Rock,8,No,Apple Music,India,Premium,Medium,Tablet,Afternoon,60
4845,Female,18,Pop,9,No,YouTube Music,Australia,Student,Low,Mobile,Evening,41
4846,Male,22,K-Pop,25,Yes,Apple Music,Japan,Free,High,Mobile,Morning,53
4847,Female,45,Traditional,12,Yes,Apple Music,France,Premium,High,Mobile,Evening,30
4848,Female,28,Pop,10,Yes,Apple Music,UK,Student,Low,PC,Evening,41
4849,Male,45,Chill,13,No,Apple Music,Germany,Premium,High,PC,Evening,22
4850,Male,26,Rock,15,Yes,QQ Music,Brazil,Free,Medium,Smart Speaker,Evening,24
4851,Male,39,Traditional,17,Yes,Spotify,Australia,Student,Medium,Mobile,Afternoon,18
4852,Male,18,K-Pop,12,Yes,Spotify,Brazil,Premium,Low,Tablet,Afternoon,99
4853,Female,29,Chill,19,Yes,QQ Music,France,Family,High,Tablet,Evening,21
4854,Male,23,J-Pop,30,No,Apple Music,China,Free,Medium,Tablet,Morning,38
4855,Male,38,Jazz,7,Yes,YouTube Music,China,Family,High,Smart Speaker,Night,60
4856,Female,24,Pop,17,Yes,YouTube Music,Germany,Family,Medium,Tablet,Night,38
4857,Male,19,Pop,16,Yes,NetEase Cloud,India,Premium,Medium,Smart Speaker,Afternoon,0
4858,Female,41,Traditional,11,No,Spotify,Brazil,Family,Medium,Mobile,Night,24
4859,Female,38,Traditional,8,Yes,NetEase Cloud,China,Student,High,PC,Evening,19
4860,Female,28,Oldies,13,Yes,Apple Music,Brazil,Free,Medium,Smart Speaker,Evening,2
4861,Female,43,Jazz,18,No,NetEase Cloud,UK,Student,Low,Smart Speaker,Afternoon,16
4862,Male,44,Oldies,13,Yes,Apple Music,USA,Family,Low,Tablet,Night,12
4863,Male,18,Rock,19,Yes,NetEase Cloud,France,Student,High,Mobile,Morning,24
4864,Female,27,J-Pop,22,No,QQ Music,USA,Free,Medium,Mobile,Evening,37
4865,Female,30,J-Pop,25,Yes,Apple Music,Korea,Family,Low,Tablet,Morning,0
4866,Male,31,Jazz,8,Yes,YouTube Music,Korea,Free,Low,Smart Speaker,Evening,18
4867,Female,21,J-Pop,24,Yes,Apple Music,UK,Premium,Medium,Tablet,Evening,54
4868,Male,30,Pop,24,Yes,YouTube Music,Germany,Premium,High,Tablet,Night,57
4869,Male,36,Jazz,21,No,YouTube Music,USA,Student,High,PC,Morning,25
4870,Female,37,Oldies,5,No,NetEase Cloud,Brazil,Student,High,Tablet,Afternoon,37
4871,Male,20,K-Pop,30,Yes,Spotify,India,Family,High,Tablet,Morning,46
4872,Female,23,Pop,23,No,Spotify,Japan,Family,Medium,Mobile,Morning,20
4873,Female,25,Pop,20,No,Spotify,France,Premium,High,PC,Night,38
4874,Male,31,Pop,13,Yes,YouTube Music,Korea,Premium,Medium,Mobile,Evening,51
4875,Female,29,J-Pop,17,Yes,Spotify,Australia,Free,Medium,Mobile,Afternoon,44
4876,Male,45,Jazz,17,No,Apple Music,Korea,Premium,Medium,Smart Speaker,Morning,22
4877,Male,41,Jazz,12,Yes,Apple Music,China,Premium,High,Smart Speaker,Afternoon,6
4878,Male,45,Chill,10,Yes,Apple Music,UK,Free,High,Mobile,Afternoon,79
4879,Female,18,K-Pop,30,Yes,YouTube Music,Germany,Premium,Medium,Tablet,Afternoon,27
4880,Male,45,Oldies,15,Yes,YouTube Music,UK,Student,Medium,Smart Speaker,Morning,35
4881,Female,29,Pop,16,No,Spotify,Germany,Free,Medium,Smart Speaker,Evening,16
4882,Male,23,EDM,26,Yes,NetEase Cloud,Japan,Premium,Medium,Smart Speaker,Afternoon,48
4883,Male,41,Oldies,14,Yes,YouTube Music,USA,Free,Medium,Tablet,Evening,14
4884,Female,25,Pop,18,Yes,QQ Music,UK,Premium,Low,Tablet,Evening,29
4885,Female,29,Rock,13,No,Apple Music,Germany,Premium,Medium,Smart Speaker,Morning,30
4886,Male,40,Oldies,19,Yes,Apple Music,Australia,Family,Medium,Tablet,Morning,27
4887,Female,24,J-Pop,20,No,Spotify,Germany,Free,Low,Smart Speaker,Morning,48
4888,Female,31,Chill,18,Yes,NetEase Cloud,UK,Student,Low,Tablet,Morning,29
4889,Female,33,Rock,15,Yes,Apple Music,USA,Premium,Medium,Smart Speaker,Evening,5
4890,Female,45,Chill,15,Yes,YouTube Music,China,Student,Medium,Mobile,Night,58
4891,Female,29,J-Pop,27,No,NetEase Cloud,Australia,Family,High,Smart Speaker,Night,46
4892,Female,26,Rock,10,Yes,Apple Music,Germany,Student,Low,Smart Speaker,Evening,79
4893,Male,28,Jazz,13,No,Spotify,China,Family,Medium,PC,Night,31
4894,Female,22,Pop,15,Yes,Spotify,China,Free,Low,PC,Morning,75
4895,Female,25,K-Pop,25,No,Spotify,Germany,Family,Medium,Smart Speaker,Evening,47
4896,Female,31,Rock,15,Yes,YouTube Music,China,Premium,High,PC,Night,71
4897,Male,23,Pop,28,Yes,Spotify,USA,Family,Low,Tablet,Morning,42
4898,Female,22,J-Pop,29,Yes,QQ Music,China,Free,High,Mobile,Evening,89
4899,Male,34,Rock,23,Yes,YouTube Music,France,Free,Medium,Smart Speaker,Evening,51
4900,Female,38,Traditional,13,No,QQ Music,Korea,Premium,Low,PC,Morning,10
4901,Male,27,Rock,20,Yes,Spotify,Korea,Premium,High,PC,Morning,0
4902,Male,24,EDM,28,No,NetEase Cloud,Korea,Student,Medium,PC,Evening,57
4903,Male,27,Rock,9,Yes,YouTube Music,UK,Premium,High,Tablet,Night,24
4904,Male,27,J-Pop,22,No,QQ Music,India,Family,High,Tablet,Evening,56
4905,Male,38,Traditional,12,No,YouTube Music,UK,Premium,Medium,Smart Speaker,Morning,0
4906,Female,28,Pop,30,No,QQ Music,Australia,Student,Medium,PC,Evening,21
4907,Female,36,Traditional,13,Yes,YouTube Music,USA,Premium,Low,Tablet,Afternoon,34
4908,Female,22,Pop,11,No,Apple Music,Brazil,Student,High,Smart Speaker,Afternoon,40
4909,Male,21,Chill,12,Yes,QQ Music,Brazil,Premium,Low,Tablet,Night,29
4910,Male,18,EDM,18,Yes,QQ Music,India,Free,Medium,Smart Speaker,Afternoon,61
4911,Female,41,Oldies,5,No,YouTube Music,Korea,Premium,Medium,PC,Morning,29
4912,Female,21,EDM,30,Yes,NetEase Cloud,Japan,Family,High,Smart Speaker,Night,79
4913,Female,20,EDM,29,Yes,Apple Music,Australia,Free,Medium,Tablet,Morning,39
4914,Female,32,Pop,14,No,QQ Music,Germany,Premium,High,Mobile,Afternoon,52
4915,Female,21,Pop,12,No,Spotify,China,Premium,Low,Smart Speaker,Evening,64
4916,Female,38,Traditional,5,Yes,Spotify,Germany,Free,High,Mobile,Evening,0
4917,Male,18,J-Pop,30,Yes,YouTube Music,UK,Free,Medium,Smart Speaker,Morning,72
4918,Female,18,K-Pop,20,Yes,NetEase Cloud,China,Free,Low,PC,Morning,45
4919,Male,18,Chill,11,Yes,Apple Music,Germany,Family,Low,Tablet,Night,52
4920,Female,24,J-Pop,23,No,QQ Music,Japan,Premium,High,PC,Morning,25
4921,Male,42,Traditional,5,No,Spotify,Brazil,Student,Low,Tablet,Afternoon,28
4922,Female,34,Chill,8,No,QQ Music,Japan,Premium,High,Mobile,Afternoon,64
4923,Male,20,Jazz,17,Yes,Spotify,Japan,Premium,Low,Tablet,Night,38
4924,Male,31,Oldies,12,No,YouTube Music,France,Free,Medium,Mobile,Afternoon,5
4925,Male,18,Rock,11,No,YouTube Music,China,Student,Medium,Tablet,Night,27
4926,Male,27,Pop,20,Yes,QQ Music,Australia,Premium,Medium,Mobile,Morning,47
4927,Male,18,EDM,20,Yes,YouTube Music,Australia,Premium,Low,PC,Afternoon,36
4928,Male,18,Pop,15,Yes,Apple Music,Brazil,Free,Medium,Smart Speaker,Night,46
4929,Female,26,Chill,15,Yes,YouTube Music,Korea,Premium,Medium,Smart Speaker,Evening,47
4930,Male,38,Traditional,6,Yes,Apple Music,UK,Family,Medium,Tablet,Afternoon,25
4931,Female,22,K-Pop,25,Yes,YouTube Music,UK,Premium,Low,PC,Morning,67
4932,Male,24,J-Pop,22,Yes,QQ Music,Korea,Family,Low,Tablet,Afternoon,93
4933,Female,34,Traditional,9,No,Apple Music,China,Free,Medium,Smart Speaker,Night,29
4934,Female,21,K-Pop,28,No,NetEase Cloud,Japan,Premium,Medium,PC,Afternoon,58
4935,Female,32,EDM,16,Yes,QQ Music,Brazil,Family,Medium,Smart Speaker,Evening,93
4936,Female,27,J-Pop,14,Yes,Apple Music,USA,Premium,Low,Mobile,Night,61
4937,Male,41,Traditional,9,Yes,Spotify,Brazil,Free,Medium,PC,Night,1
4938,Male,26,Jazz,18,Yes,Spotify,Korea,Free,High,Mobile,Night,42
4939,Male,29,Chill,21,No,NetEase Cloud,India,Premium,Medium,Smart Speaker,Afternoon,52
4940,Male,41,Oldies,9,Yes,Spotify,Brazil,Free,High,PC,Afternoon,30
4941,Male,24,J-Pop,26,No,QQ Music,Brazil,Family,Low,Smart Speaker,Night,65
4942,Female,18,K-Pop,19,Yes,Apple Music,Korea,Free,Low,Smart Speaker,Morning,17
4943,Female,45,Oldies,11,Yes,QQ Music,USA,Free,High,PC,Evening,30
4944,Male,18,K-Pop,30,Yes,YouTube Music,Brazil,Family,Low,Mobile,Evening,31
4945,Female,45,Oldies,13,No,YouTube Music,France,Premium,High,Mobile,Night,22
4946,Female,40,Traditional,9,Yes,Spotify,USA,Free,High,Tablet,Afternoon,32
4947,Male,35,Jazz,8,No,NetEase Cloud,France,Premium,Medium,Tablet,Evening,24
4948,Male,33,Chill,22,No,NetEase Cloud,China,Family,Medium,Tablet,Morning,24
4949,Male,36,Oldies,13,Yes,YouTube Music,Germany,Premium,Low,PC,Evening,35
4950,Male,30,Oldies,15,No,NetEase Cloud,France,Free,Medium,Tablet,Night,19
4951,Male,19,K-Pop,30,Yes,NetEase Cloud,USA,Free,Low,Mobile,Night,51
4952,Male,29,Rock,22,No,Spotify,USA,Free,Low,Smart Speaker,Afternoon,16
4953,Female,18,K-Pop,28,Yes,QQ Music,Brazil,Family,Low,Tablet,Afternoon,33
4954,Male,18,Chill,23,Yes,QQ Music,USA,Free,Low,Smart Speaker,Afternoon,16
4955,Male,18,K-Pop,30,No,Apple Music,Australia,Premium,High,Smart Speaker,Morning,21
4956,Female,19,Chill,14,Yes,QQ Music,USA,Student,High,Tablet,Morning,30
4957,Male,18,J-Pop,15,Yes,QQ Music,UK,Student,Medium,Mobile,Evening,77
4958,Male,37,Jazz,17,No,Spotify,Korea,Free,Low,Smart Speaker,Afternoon,27
4959,Female,25,Pop,26,Yes,Spotify,China,Family,High,Smart Speaker,Morning,23
4960,Male,34,Chill,21,Yes,QQ Music,Brazil,Premium,High,Mobile,Night,62
4961,Male,35,EDM,25,Yes,Apple Music,Korea,Premium,High,Tablet,Morning,88
4962,Male,18,Pop,30,Yes,QQ Music,India,Family,Low,Mobile,Evening,29
4963,Female,20,J-Pop,24,Yes,QQ Music,USA,Premium,High,Mobile,Afternoon,47
4964,Male,33,Chill,26,No,YouTube Music,USA,Free,Medium,Tablet,Evening,28
4965,Female,18,EDM,30,Yes,Apple Music,Germany,Premium,Low,Tablet,Afternoon,73
4966,Male,36,Pop,26,Yes,QQ Music,USA,Student,Medium,Smart Speaker,Night,15
4967,Female,45,Traditional,8,Yes,Spotify,USA,Family,High,Smart Speaker,Night,20
4968,Female,31,Chill,7,Yes,QQ Music,Germany,Premium,Low,PC,Afternoon,20
4969,Male,45,Traditional,12,Yes,NetEase Cloud,Germany,Premium,High,PC,Evening,18
4970,Male,30,K-Pop,20,Yes,YouTube Music,Brazil,Family,High,Smart Speaker,Morning,53
4971,Female,29,EDM,21,No,YouTube Music,Australia,Premium,High,Mobile,Afternoon,41
4972,Female,24,Oldies,8,Yes,YouTube Music,China,Family,Medium,PC,Night,13
4973,Female,24,EDM,20,Yes,Apple Music,China,Free,Low,Mobile,Afternoon,100
4974,Male,21,Chill,25,No,YouTube Music,France,Family,Low,Mobile,Morning,38
4975,Male,28,Pop,25,Yes,QQ Music,India,Premium,Low,Tablet,Morning,0
4976,Female,20,K-Pop,21,Yes,Apple Music,France,Premium,Low,PC,Evening,32
4977,Female,27,Rock,28,No,NetEase Cloud,Korea,Free,Medium,Mobile,Night,0
4978,Male,19,Pop,11,Yes,Spotify,India,Premium,Low,PC,Morning,46
4979,Female,23,Rock,14,Yes,YouTube Music,Germany,Student,Medium,PC,Morning,53
4980,Male,34,Rock,30,No,QQ Music,Australia,Student,Low,Mobile,Evening,25
4981,Female,31,Traditional,14,No,Apple Music,China,Premium,Medium,PC,Evening,36
4982,Male,28,Pop,30,No,QQ Music,Germany,Premium,High,Tablet,Night,40
4983,Female,25,Chill,17,Yes,YouTube Music,Australia,Premium,High,PC,Evening,29
4984,Male,44,Oldies,17,Yes,Spotify,Germany,Family,Medium,Tablet,Afternoon,37
4985,Male,27,EDM,26,No,Apple Music,China,Premium,Medium,Smart Speaker,Afternoon,79
4986,Female,18,Pop,21,No,QQ Music,Brazil,Family,Medium,Mobile,Night,46
4987,Female,34,Chill,16,Yes,Apple Music,UK,Premium,Medium,Smart Speaker,Afternoon,42
4988,Female,30,Jazz,20,No,YouTube Music,Korea,Premium,Low,Smart Speaker,Morning,37
4989,Male,33,Chill,12,Yes,YouTube Music,Australia,Premium,Low,PC,Morning,49
4990,Female,34,Chill,12,Yes,NetEase Cloud,China,Free,High,Smart Speaker,Evening,33
4991,Male,45,Traditional,14,No,NetEase Cloud,UK,Family,High,Mobile,Evening,24
4992,Male,35,Jazz,20,No,YouTube Music,China,Free,Low,Mobile,Night,48
4993,Male,25,J-Pop,18,No,Apple Music,Japan,Premium,Medium,Mobile,Afternoon,30
4994,Male,30,Jazz,24,Yes,QQ Music,Australia,Free,Medium,Mobile,Night,34
4995,Male,37,Rock,17,Yes,QQ Music,China,Free,Medium,Smart Speaker,Afternoon,34
4996,Male,39,Oldies,12,Yes,Apple Music,Australia,Student,Low,Smart Speaker,Morning,15
4997,Male,18,Rock,21,No,Spotify,Japan,Free,Low,Tablet,Afternoon,61
4998,Male,34,J-Pop,19,Yes,Apple Music,USA,Family,High,PC,Evening,43
4999,Female,34,Oldies,18,No,YouTube Music,Korea,Premium,High,Mobile,Night,34
5000,Female,27,Jazz,10,No,YouTube Music,France,Premium,High,Smart Speaker,Afternoon,44
5001,Female,22,K-Pop,28,No,NetEase Cloud,China,Student,Low,Smart Speaker,Evening,37
5002,Female,18,EDM,18,No,QQ Music,France,Student,Low,Smart Speaker,Afternoon,77
5003,Female,45,Oldies,10,No,NetEase Cloud,Germany,Family,Low,Tablet,Night,52
5004,Male,26,J-Pop,13,No,QQ Music,Korea,Family,Medium,PC,Evening,53
5005,Female,45,Oldies,5,Yes,Apple Music,India,Premium,High,PC,Night,32
5006,Female,32,Rock,20,No,Spotify,France,Premium,High,Mobile,Evening,38
5007,Male,30,Chill,15,Yes,QQ Music,Australia,Free,High,PC,Evening,13
5008,Male,35,Oldies,10,Yes,Spotify,Australia,Family,Medium,Smart Speaker,Morning,26
5009,Female,19,Pop,13,No,Spotify,UK,Student,Low,Mobile,Night,61
5010,Female,22,K-Pop,19,Yes,Spotify,USA,Premium,High,Smart Speaker,Night,65
5011,Female,19,Pop,20,No,Apple Music,China,Premium,High,Tablet,Morning,66
5012,Female,25,Chill,9,Yes,Spotify,USA,Free,Medium,PC,Morning,32
5013,Male,18,EDM,22,No,Spotify,India,Student,High,Mobile,Evening,52
5014,Female,18,Jazz,17,No,YouTube Music,USA,Premium,Medium,Tablet,Night,27
5015,Female,31,Pop,21,No,YouTube Music,UK,Family,High,Mobile,Afternoon,61
5016,Male,31,Pop,19,Yes,QQ Music,Brazil,Family,Medium,PC,Night,44
5017,Female,18,Rock,25,Yes,YouTube Music,Brazil,Family,Low,Tablet,Night,37
5018,Male,18,J-Pop,26,No,QQ Music,India,Free,Medium,Smart Speaker,Morning,10
5019,Male,21,EDM,30,Yes,Spotify,Korea,Free,Low,Mobile,Night,49
5020,Male,34,Oldies,10,Yes,YouTube Music,Australia,Family,High,Tablet,Afternoon,0
5021,Male,39,Chill,16,No,NetEase Cloud,France,Student,Low,Tablet,Morning,30
5022,Male,19,K-Pop,23,Yes,Apple Music,India,Premium,High,Tablet,Afternoon,68
5023,Female,41,Traditional,6,Yes,YouTube Music,France,Premium,High,PC,Night,25
5024,Female,36,Chill,18,No,Apple Music,China,Premium,Low,PC,Night,54
5025,Male,42,Traditional,16,Yes,YouTube Music,Germany,Family,High,PC,Afternoon,34
5026,Female,27,EDM,19,Yes,YouTube Music,USA,Family,High,PC,Evening,56
5027,Male,31,Pop,9,No,NetEase Cloud,France,Family,Low,PC,Morning,36
5028,Male,22,Rock,12,No,Spotify,India,Free,High,Tablet,Evening,57
5029,Female,35,Chill,12,No,QQ Music,France,Free,Low,Tablet,Evening,45
5030,Female,24,Rock,12,Yes,YouTube Music,Brazil,Family,Low,Smart Speaker,Afternoon,25
5031,Female,24,J-Pop,27,No,YouTube Music,USA,Family,High,PC,Night,41
5032,Female,27,EDM,30,No,Apple Music,Australia,Student,Medium,Mobile,Afternoon,28
5033,Female,37,Jazz,19,No,Spotify,UK,Premium,Low,Smart Speaker,Afternoon,28
5034,Male,44,Jazz,25,Yes,YouTube Music,Australia,Free,High,Smart Speaker,Evening,35
5035,Female,21,Pop,26,Yes,YouTube Music,China,Premium,High,Mobile,Morning,63
5036,Female,18,K-Pop,22,No,QQ Music,Japan,Family,Medium,Smart Speaker,Evening,47
5037,Female,38,Jazz,14,Yes,Spotify,China,Family,Low,Smart Speaker,Morning,28
5038,Female,36,Traditional,14,Yes,Spotify,USA,Student,Medium,Smart Speaker,Evening,36
5039,Female,23,Chill,8,Yes,YouTube Music,Korea,Student,Low,PC,Night,35
5040,Female,41,Traditional,16,Yes,Spotify,Germany,Free,High,PC,Night,7
5041,Male,26,Chill,5,Yes,Spotify,China,Free,Low,Tablet,Evening,59
5042,Male,37,Jazz,12,No,QQ Music,India,Premium,High,Tablet,Evening,10
5043,Male,18,Pop,22,No,NetEase Cloud,China,Premium,High,PC,Evening,20
5044,Male,33,Chill,29,Yes,QQ Music,Brazil,Free,Medium,PC,Morning,28
5045,Male,27,Jazz,16,No,NetEase Cloud,China,Family,High,Smart Speaker,Afternoon,11
5046,Female,45,Jazz,22,Yes,QQ Music,China,Free,Medium,Mobile,Evening,27
5047,Male,18,EDM,21,Yes,YouTube Music,Brazil,Premium,Low,Smart Speaker,Afternoon,52
5048,Female,26,EDM,30,Yes,QQ Music,USA,Free,Low,Mobile,Morning,34
5049,Male,27,J-Pop,25,Yes,Spotify,China,Premium,High,Tablet,Afternoon,40
5050,Male,18,EDM,25,Yes,Spotify,France,Premium,Medium,Mobile,Afternoon,33
5051,Female,30,Pop,12,No,Apple Music,China,Premium,Medium,Tablet,Night,57
5052,Female,39,Oldies,10,No,YouTube Music,Korea,Student,High,Smart Speaker,Night,23
5053,Male,30,Pop,11,Yes,Spotify,Australia,Family,Medium,Mobile,Night,35
5054,Male,20,Rock,17,Yes,YouTube Music,Australia,Premium,Low,PC,Evening,26
5055,Male,18,K-Pop,15,Yes,QQ Music,India,Family,Medium,Smart Speaker,Evening,87
5056,Female,36,Jazz,16,No,Spotify,Australia,Family,Low,Mobile,Night,25
5057,Male,20,K-Pop,19,Yes,YouTube Music,Japan,Free,Medium,Tablet,Evening,65
5058,Female,22,J-Pop,14,No,QQ Music,Germany,Student,Low,Smart Speaker,Afternoon,54
5059,Female,18,EDM,28,Yes,NetEase Cloud,Australia,Student,High,Mobile,Night,24
5060,Female,21,J-Pop,14,Yes,Apple Music,India,Family,Low,Tablet,Afternoon,50
5061,Female,45,Traditional,18,No,QQ Music,Korea,Family,Low,Tablet,Evening,4
5062,Female,45,Traditional,12,Yes,NetEase Cloud,Japan,Free,Low,Tablet,Afternoon,15
5063,Female,28,EDM,23,No,YouTube Music,UK,Free,High,Tablet,Night,77
5064,Male,18,J-Pop,18,No,NetEase Cloud,France,Premium,High,PC,Morning,66
5065,Female,45,Chill,16,No,Spotify,UK,Student,Medium,Mobile,Evening,0
5066,Male,23,Rock,18,No,YouTube Music,Korea,Student,High,Smart Speaker,Afternoon,35
5067,Female,26,EDM,21,No,Apple Music,China,Family,Low,Mobile,Morning,80
5068,Male,18,J-Pop,29,Yes,Apple Music,Germany,Premium,Low,Mobile,Night,77
5069,Female,36,Traditional,8,No,YouTube Music,Korea,Family,High,PC,Morning,24
5070,Female,18,Rock,15,No,Spotify,Germany,Family,Medium,Mobile,Night,62
5071,Male,28,EDM,30,Yes,YouTube Music,Germany,Premium,Low,PC,Night,64
5072,Female,25,Chill,17,Yes,YouTube Music,Korea,Student,Low,Tablet,Morning,32
5073,Male,23,EDM,24,Yes,YouTube Music,Brazil,Family,Low,Smart Speaker,Morning,36
5074,Female,26,Rock,9,Yes,QQ Music,Korea,Family,Medium,Smart Speaker,Morning,25
5075,Male,41,Traditional,5,Yes,Apple Music,UK,Free,High,Smart Speaker,Evening,27
5076,Male,18,EDM,30,Yes,Apple Music,UK,Student,Low,Tablet,Morning,27
5077,Female,31,Jazz,17,No,Spotify,USA,Family,Low,PC,Night,62
5078,Female,23,Pop,6,Yes,Apple Music,Brazil,Premium,High,PC,Afternoon,65
5079,Male,22,EDM,25,No,Spotify,Brazil,Family,Medium,PC,Night,73
5080,Female,18,K-Pop,23,No,Spotify,Australia,Free,High,PC,Afternoon,46
5081,Male,32,Rock,22,Yes,Apple Music,Brazil,Student,High,Mobile,Morning,7
5082,Male,32,Rock,20,Yes,YouTube Music,China,Student,Medium,Mobile,Morning,9
5083,Male,40,Oldies,18,Yes,YouTube Music,France,Free,High,Tablet,Evening,10
5084,Male,32,Pop,9,No,QQ Music,Japan,Free,Medium,Tablet,Morning,27
5085,Female,18,Pop,29,No,Spotify,China,Premium,High,PC,Afternoon,34
5086,Female,18,EDM,28,No,NetEase Cloud,UK,Free,Medium,Smart Speaker,Evening,76
5087,Female,38,Chill,15,No,NetEase Cloud,Korea,Family,High,Mobile,Afternoon,39
5088,Female,21,Rock,28,Yes,Apple Music,France,Student,High,PC,Morning,62
5089,Male,43,Jazz,18,Yes,Apple Music,China,Student,High,PC,Night,37
5090,Male,18,Rock,21,Yes,NetEase Cloud,China,Family,High,Tablet,Night,42
5091,Male,32,Rock,22,Yes,QQ Music,Brazil,Family,High,Mobile,Night,51
5092,Female,18,Rock,17,Yes,Spotify,Korea,Family,Medium,Tablet,Morning,28
5093,Male,41,Oldies,10,No,Spotify,India,Premium,Low,PC,Afternoon,21
5094,Male,27,Rock,15,Yes,Apple Music,Australia,Premium,Medium,Tablet,Evening,42
5095,Male,18,Rock,13,Yes,Apple Music,Australia,Family,Low,Tablet,Evening,53
5096,Female,18,K-Pop,30,No,YouTube Music,UK,Student,Low,Tablet,Evening,74
5097,Female,38,Oldies,27,No,QQ Music,Germany,Student,High,Smart Speaker,Night,39
5098,Female,18,J-Pop,26,Yes,Spotify,USA,Family,High,Mobile,Evening,51
5099,Female,18,K-Pop,15,No,YouTube Music,Japan,Student,High,Tablet,Night,74
5100,Male,21,Rock,17,Yes,NetEase Cloud,France,Free,Medium,PC,Evening,21
5101,Female,18,K-Pop,22,No,YouTube Music,France,Premium,Low,Mobile,Night,62
5102,Male,18,Jazz,15,No,NetEase Cloud,Germany,Family,Medium,PC,Evening,18
5103,Female,45,Jazz,29,Yes,NetEase Cloud,Korea,Free,High,Mobile,Morning,24
5104,Male,18,J-Pop,22,No,Spotify,Australia,Premium,Low,Mobile,Evening,46
5105,Male,31,J-Pop,30,No,YouTube Music,Korea,Family,Medium,Mobile,Afternoon,65
5106,Female,21,Rock,22,Yes,Spotify,Brazil,Free,Medium,Tablet,Morning,45
5107,Female,22,K-Pop,12,No,QQ Music,India,Premium,Medium,Smart Speaker,Afternoon,76
5108,Male,25,Rock,17,No,QQ Music,Brazil,Student,High,Mobile,Evening,27
